Origin URL,Name,Average_score,Number_of_reviewers,Variety,Aroma,Taste,Finish,Maturation,Volume,Action_price,Contains_colouring,Product description,Distillery,Distillery_status,Distillery_founding_year,Taste_list,Taste_sentence,Alcohol_content_percent,Country,Region
https://www.whisky.de/shop/en/product/Edradour-Bourbon-Barrels-21Y-2003-2024.html?&searchorigin=2&preisMaxOverride=385,Edradour Bourbon Barrels 21 Years 2003/2024,0.0,0.0,single malt,"Soft vanilla, tangerine and coconut flavours.",Highlands,Ex-Bourbon Barrels,,0.7,358.0,False,"This Edradour whisky is matured for 21 years exclusively in hand-selected Bourbon barrels. The special casks bring the typical caramel and vanilla notes in aroma and flavour to the Highland whisky and show what a classically matured Single Malt has to offer. The small batch is neither chill-filtered nor coloured and is bottled at cask strength at 54.3% vol. An exclusive Edradour in a limited edition.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Edradour,Open,1837,['Zitrus\n Vanilla\n Sweet'],"Zitrus
 Vanilla
 Sweet",54.3,Scotland,Highlands
https://www.whisky.de/shop/en/product/Drumshanbo-Marsala-Cask-Single-Pot-Still.html?&searchorigin=2&preisMaxOverride=385,Drumshanbo Marsala Cask Single Pot Still,0.0,0.0,single pot still,Rich notes of cloves and honey with subtle flavours of ripe fruit and flambéed caramel tones.,"Elegant with dried fruits, hazelnuts, oak spice and increasing hints from the Marsala wine barrels.","Delicate and persistent with sweet facets of spicy caramel sweets, roasted hazelnuts and sultanas in the finish.",,0.7,64.9,False,"Following the success of the Drumshanbo Gins and the Drumshanbo Single Pot Still Whiskey, a Pot Still Whiskey matured in Marsala wine barrels is now available from the Irish distillery The Shed. Irish barley, unmalted barley and bara oats are triple distilled on single pot still after fermentation and carefully matured in Sicilian Marsala wine barrels from Italy. The Irish Pot Still Whiskey with 43% vol. presents a flavour profile of honey, fruit, hazelnuts and fine roasted aromas.
Designation
Whiskey
Country of origin
Ireland", The Shed Drumshanbo,Open,2014,['Hazelnut\n Nuts\n Clove\n Sherry'],"Hazelnut
 Nuts
 Clove
 Sherry",43.0,Ireland,
https://www.whisky.de/shop/en/product/Bushmills-30-Years.html?&searchorigin=2&preisMaxOverride=385,Bushmills 30 Years,0.0,0.0,single malt,"Powerful, with the sweet scent of sultanas, figs, plums and dates that slowly fades into spicy-warm notes of toffee and clove.",Velvety texture with sweetness of dates and figs combine with a refreshing orange note before the flavours evolve into vanilla and warm pastry.,"14 years in Oloroso Sherry Butts and Ex Bourbon casks, 16 years finish in First Fill Pedro Ximénez casks.",,0.7,1998.0,False,"Take 100% malted barley, distil it three times on stills and mature the result for 30 long years. It's not that simple with this sublime Bushmills bottling. The cask maturation was meticulously planned, over different periods of time and in hand-picked, different types of casks. 14 years in Oloroso sherry butts and former bourbon casks and a 16-year finish in first-fill Pedro Ximénez casks make this three-decade-old Bushmills whiskey a velvety-soft and spicy-fruity Single Malt.
Distributor
Old Bushmills Distillery Co. Ltd. 2 Distillery Road BT57 8XH Bushmills Antrim /IE
Designation
Whiskey
Country of origin
Ireland", Bushmills,Open,1784,['Date\n Fig\n Sherry'],"Date
 Fig
 Sherry",46.0,Ireland,
https://www.whisky.de/shop/en/product/Basil-Hayden-s-Dark-Rye.html?&searchorigin=2&preisMaxOverride=385,Basil Hayden's Dark Rye,0.0,0.0,rye,Balanced oak notes with dark berries and molasses.,"Complex blend of caramel, dried fruit and oak with spicy notes in the background and a rounded mouthfeel.",Lingering dried fruit with a hint of sweetness and rye spice.,,0.7,89.9,False,"Basil Hayden's Dark Rye Whiskey impresses with a hint of port wine and hints of dried fruit and sweet caramel. A higher than normal proportion of rye is still used for the Bourbons. For this creation, Kentucky Straight Rye is married with Canadian rye whiskey and a dash of port wine.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whiskey
Country of origin
USA", Jim Beam,Open,1795,['Oak\n Caramel\n Sweet'],"Oak
 Caramel
 Sweet",40.0,USA,Kentucky
https://www.whisky.de/shop/en/product/Linkwood-Connoisseurs-Choice-Cask-Strength-30Y-1991-2021.html?&searchorigin=2&preisMaxOverride=385,Linkwood Connoisseurs Choice - Cask Strength 30 Years 1991/2021,5.0,1.0,single malt,Sherry aromas with soft hints of lemon peel and a touch of blueberry.,Sweet citrus aromas intertwine with stewed sultanas and autumnal spices.,Full-bodied and fruity with a subtle herbal note.,First Fill Sherrybutt,0.7,748.0,False,"The 30-year-old Linkwood is part of Gordon & MacPhail's Connoisseurs Choice series, which has been bottled by the independent bottler since the 1960s. Each Single Malt is created as a single cask or from a few casks. Detailed information about the vintage and cask type can be found on the bottle label. The Linkwood matured in a single, first-fill sherry butt.
Distributor
Kirsch Whisky Service GmbH Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Linkwood,Open,1821,['Raisin\n Lemon Peel\n Spices\n Sherry'],"Raisin
 Lemon Peel
 Spices
 Sherry",53.1,Scotland,Speyside
https://www.whisky.de/shop/en/product/Benriach-Cask-Edition-Oloroso-Sherry-27Y-1994-2021.html?&searchorigin=2&preisMaxOverride=385,Benriach Cask Edition Oloroso Sherry 27 Years 1994/2021,5.0,1.0,single malt,"Smoked pine nuts, orange wine and créme caramel with maple syrup, dark chocolate and fudge cake.","Again dark chocolate with subtle accents of lime, candied pears with smoked walnut bread, liquorice and baked currants.",Speyside,,0.7,768.0,False,"The 27-year-old Benriach is made up of smoky, non-smoky and triple distilled whiskies sourced from casks around the world and selected by Master Blender Rachel Barrie. The blending takes place in a single Oloroso Sherry Puncheon, which holds between 450 and 500 litres.
Distributor
Brown-Forman Deutschland GmbH, Dammtorwall 7, 20354 Hamburg
Designation
Whisky
Country of origin
Scotland", Benriach,Open,1898,['Chocolate\n Lime\n Dark Chocolate\n Peat Smoke\n Sherry'],"Chocolate
 Lime
 Dark Chocolate
 Peat Smoke
 Sherry",53.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Glann-ar-Mor-Ex-Bourbon-Casks.html?&searchorigin=2&preisMaxOverride=385,Glann ar Mor Ex-Bourbon Casks,4.0,1.0,single malt,"Complex and balanced. Fresh and dried fruit with grapes, vanilla and a hint of iodine.",Balanced with dried fruit and vanilla as well as subtle spice.,Medium length with maritime accents and fruit.,,0.7,298.0,False,"Glann ar Mor means ""at the edge of the sea"" in Breton, as the distillery, which was founded in 1997, is located directly by the sea on the northern coast of Brittany. The single malt was made from Maris Otter barley, distilled twice on stills that resemble an onion in shape and then matured in former bourbon barrels. The French whisky was adjusted to 46% vol. and bottled without the addition of colour and without chill-filtering.
Distributor
Distillerie Artisanale Glann ar Mor Celtic Whisky Compagnie Allée des Embruns 2 22610 Larmor Pleubian/FR
Designation
Whisky
Country of origin
France", Glann Ar Mor,Open,,['Iodine\n Dried Fruit\n Grape\n Sherry'],"Iodine
 Dried Fruit
 Grape
 Sherry",46.0,France,
https://www.whisky.de/shop/en/product/Glenglassaugh-Portsoy-B-Goods.html?&searchorigin=2&preisMaxOverride=385,Glenglassaugh Portsoy (B-Goods),4.0,17.0,single malt,"Rich maritime notes, enriched with tropical fruits and dark sherry soya. Accents of liquorice and seaweed follow.","Full-bodied with flavours of dark chocolate, fermented soy and stewed mango, plus a hint of treacle and a pinch of sea salt.",Highlands,,0.7,47.9,False,"The Portsoy is part of the coastal distillery's core range, which has been given a new look and was named after the harbour town of the same name, which is one of the Glenglassaugh distillery's direct neighbours. The heavily peated and maritime single malt was matured in ex-sherry, ex-boubon and port wine casks to give it a fruity flavour.
The Glenglassaugh Distillery is located at the eastern end of Sandend Bay in Aberdeenshire, Scotland, and was founded in 1875 by Col. James Moir. Glenglassaugh was sold to Highland Distillers in 1892. Today, the distillery belongs to the Brown-Forman Group, which is responsible for brands such as Jack Daniel's and Glendronach.
B-goods!
This item is second choice goods. The product itself is not affected, but the packaging or the label may be damaged.
In the case of gift packs, the outer packaging or accessories may be missing. Not discountable!
Distributor
Brown-Forman Netherlands B.V., Keizersgracht 683, 1017 DW, Amsterdam, Netherlands
Designation
Whisky
Country of origin
Scotland", Glenglassaugh,Open,1875,['Peat Smoke\n Sweet\n Sherry'],"Peat Smoke
 Sweet
 Sherry",49.1,Scotland,Highlands
https://www.whisky.de/shop/en/product/Thomson-Two-Tone-Blend.html?&searchorigin=2&preisMaxOverride=385,Thomson Two Tone Blend,0.0,0.0,blended,"Sea air, caramelised fruit and red berries meet notes of apricot and spices.","European Oak, New Zealand Red Wine Casks, Bourbon Barrels",,,0.7,39.9,False,"The New Zealand whisky is made from regional ingredients. Thomson Whisky originally started out as an independent bottler and launched its own craft distillery in 2014, which is located on the site of the Hallertau Brewery in Riverhead. Malt from premium barley from the South Island of Canterbury serves as the basis for the Single Malt. For the Two Tone bottling, selected New Zealand and imported whiskies are matured in two types of casks, which are then married together: European oak casks previously used to store New Zealand red wine and bourbon casks.
Distributor
1171 Coaresville Riverhead Highway Riverhead, Auckland NZ, PO Box 44356, Pt Chev, Auckland, NZ
Designation
Whisky
Country of origin
New Zealand",unknown,Open,2014,['Berries\n Seaweed\n Spices\n Sherry'],"Berries
 Seaweed
 Spices
 Sherry",40.0,New Zealand,
https://www.whisky.de/shop/en/product/Thomson-Manuka-Wood-Smoke-Quercus-Alba-Single-Cask.html?&searchorigin=2&preisMaxOverride=385,Thomson Manuka Wood Smoke Quercus Alba Single Cask,0.0,0.0,single malt,"Notes of vanilla, black tea, clove and honey-like manuka oils.",Heavily charred Virgin American Oak Cask,,,0.7,84.9,False,"The New Zealand whisky is made from regional ingredients. Thomson Whisky originally started out as an independent bottler and launched its own craft distillery in 2014, which is located on the site of the Hallertau Brewery in Riverhead. Malt made from premium barley from the South Island of Canterbury serves as the basis for the Single Malt. For this Manuka Wood Smoke, this is smoked over manuka wood, resulting in a gentle smokiness. The New Zealand whisky was distilled on two copper Pot Still stills and matured in a single, heavily burnt Virgin American Oak (Quercus Alba) cask before being bottled at 46% vol. and without chill-filtering or the addition of colouring.
Distributor
1171 Coaresville Riverhead Highway Riverhead, Auckland NZ, PO Box 44356, Pt Chev, Auckland, NZ
Designation
Whisky
Country of origin
New Zealand",unknown,Open,2014,['Clove\n Vanilla\n Spices\n Peat Smoke'],"Clove
 Vanilla
 Spices
 Peat Smoke",46.0,New Zealand,
https://www.whisky.de/shop/en/product/Templeton-Rye-Tequila-Cask-Finish.html?&searchorigin=2&preisMaxOverride=385,Templeton Rye Tequila Cask Finish,0.0,0.0,rye,"Characteristic rye spice with sweet and floral agave notes and a blend of oak, vanilla and a hint of caramel, a touch of agave and a subtle hint of tropical fruit.","Soft and powerful, again the characteristic rye spice with gentle peppery notes, sip after sip the sweetness of the agave with flavours of honey and floral undertones comes to the fore, while oak and vanilla remain present.",The flavour of the rye remains and provides a warm and pleasant finish. The agave sweetness also remains and ensures a balanced finish.,,0.7,54.9,False,"This Templeton Rye bottling was first matured in burnt American oak barrels and then carefully refined in tequila barrels that were previously filled with anejo tequila. The limited release was then bottled at 46% vol. and impresses with a refreshing combination of rye flavour and subtle accents of agave.
Distributor
Templeton Rye Spirits LLC Carlow /IE
Designation
Whiskey
Country of origin
USA",unknown,Closed,,['Vanilla\n Oak\n Floral'],"Vanilla
 Oak
 Floral",46.0,,
https://www.whisky.de/shop/en/product/Johnnie-Walker-XR-23-Years.html?&searchorigin=2&preisMaxOverride=385,Johnnie Walker XR 23 Years,0.0,0.0,blended,Floral with accents of orchids and peonies opening in the summer air. Spiced apples and aromatic tea notes end with undertones of coconut.,"Inviting with sweet and spicy vanilla tones. A hint of dark chocolate and coconut cream follow and give way to flavours of apple blossom, summery floral notes and wood spices, all surrounded by a little smoke.","Medium length, warming with elegant facets of toffee and tropical fruit.",,0.7,208.0,False,"The Johnnie Walker XR is a special edition composed of the finest malt and Grain whiskies. In addition to whisky from the Cragganmore, Linkwood and Port Dundas distilleries, it also includes some from the time-honoured Brora Distillery. The individually numbered bottles are among the most beautifully shaped on the market and give the exclusive blended whisky a worthy appearance. Each of the individual whisky components has been matured for at least 23 years.
Designation
Whisky
Country of origin
Scotland",unknown,Closed,,['Dark Chocolate\n Chocolate\n Herb'],"Dark Chocolate
 Chocolate
 Herb",40.0,,
https://www.whisky.de/shop/en/product/Glentauchers-Lennox-The-Thanes-Macbeth-Collection-Act-Two-27-Years.html?&searchorigin=2&preisMaxOverride=385,Glentauchers (Lennox) - The Thanes - Macbeth Collection Act Two 27 Years,0.0,0.0,single malt,Floral notes with delicate hints of orchard fruits.,"Slightly fruity and aromatic with accents of caramel, vanilla and flamed American oak, plus a mellowing spiciness.",Speyside,Elixir Distillers,0.7,418.0,False,"The Glentauchers ""Lennox"" stands for elegance and wisdom. Its maturation in refill bourbon casks gives the 27-year-old Speyside whisky a smooth balance of vanilla, caramel and fine spices with a subtle woody note. The character of this whisky reflects the level-headed and noble personality of Lennox from The Thanes series in the Macbeth Collection Act Two. Lennox is an astute counsellor to King Duncan in William Shakespeare's famous play. With its fine structure and long-lasting finish, the Single Malt also represents Lennox's loyalty in liquid form. The Macbeth Collection was created through the collaboration of Scotch designer Lexi Livingstone Burgess, Sir Quentin Blake, whisky expert Dave Broom and the world-renowned independent bottler Elixir Distillers from England. The illustrations by artist Sir Quentin Blake show a different character from Shakespeare's tragedy on each bottle. Sir Quentin Blake is considered Europe's most famous illustrator. Born in 1932, the artist was ennobled by the Queen in 2015 and has already received numerous awards for his works, which are very rarely available to admire or even buy in commercial form. Dave Broom, spirits expert and author, wrote the tasting notes in poetic form. This allows Shakespeare fans as well as connoisseurs and collectors to recognise the common thread of the concept of this coveted series and gain a first impression of the flavour nuances to be expected.
The elegant packaging box with an indentation for the bottle also contains an extract from a monologue by Lennox, the well-informed youngster who has a deep dislike of Macbeth.
Distributor
Kirsch Import E.K., Mackenstedter Str. 7 28816 Stuhr/DE
Designation
Whisky
Country of origin
Scotland", Glentauchers,Open,1898,['Caramel\n Vanilla\n Oak'],"Caramel
 Vanilla
 Oak",48.0,Scotland,Speyside
